smiles,toxic,active_assays_count,total_tested_assays,mol_weight,logp,tpsa,h_donors,h_acceptors,rotatable_bonds,aromatic_rings
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,0,0,12,284.79,2.18,41.57,1,3,8,1
CC(C)CCCCCCc1ccc(O)cc1,1,3,9,220.36,4.54,20.23,1,1,7,1
COc1ccc(CO)cc1,0,0,12,138.17,1.19,29.46,1,2,2,1
CN(C)Cc1ccccc1O,0,0,12,151.21,1.45,23.47,1,2,2,1
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,1,2,12,791.12,-0.99,179.66,7,8,11,1
Clc1cc(Cl)cc(Cl)c1,0,0,12,181.45,3.65,0.0,0,0,0,1
Clc1cccc(Cl)c1Cl,0,0,12,181.45,3.65,0.0,0,0,0,1
O=C(CCl)c1ccc(Cl)cc1Cl,1,5,10,223.49,3.41,17.07,0,1,2,1
CCCc1ccc(O)cc1,1,1,11,136.19,2.34,20.23,1,1,2,1
CCCCCCOc1ccc(N)cc1,1,3,8,193.29,3.23,35.25,1,2,6,1
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,1,4,10,303.14,3.61,63.6,1,3,6,1
Clc1cc(Cl)c(Cl)c(Cl)c1,1,1,10,215.89,4.3,0.0,0,0,0,1
CC(C=O)Cc1ccc(C(C)(C)C)cc1,0,0,10,204.31,3.36,17.07,0,1,3,1
NCC(CC(=O)O)c1ccc(Cl)cc1,0,0,12,213.66,1.86,63.32,2,2,4,1
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1,1,12,335.28,4.15,89.52,0,5,7,1
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0,0,11,821.14,-1.63,199.89,8,9,12,1
Nc1ccc(S(N)(=O)=O)cc1,1,1,12,172.21,-0.08,86.18,2,3,1,1
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,1,1,11,570.93,3.74,63.32,2,2,4,1
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1,1,11,777.09,-1.01,188.45,8,8,10,1
O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,0,0,12,422.2,-0.01,158.9,2,8,10,1
CC(C)Oc1ccccc1O,0,0,12,152.19,2.18,29.46,1,2,2,1
COC(OC)C(C)c1ccccc1,0,0,12,180.25,2.41,18.46,0,2,4,1
COc1cc(C)ccc1O,0,0,11,138.17,1.71,29.46,1,2,1,1
NC(=O)c1ccccc1[N+](=O)[O-],0,0,10,166.14,0.69,86.23,1,3,2,1
NC(=O)c1cccc([N+](=O)[O-])c1,0,0,11,166.14,0.69,86.23,1,3,2,1
O=C(O)c1cccc([N+](=O)[O-])c1,0,0,12,167.12,1.29,80.44,1,3,2,1
O=C(O)c1ccccc1[N+](=O)[O-],0,0,12,167.12,1.29,80.44,1,3,2,1
Nc1cccc(S(=O)(=O)O)c1,0,0,11,173.19,0.52,80.39,2,3,1,1
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0,0,12,379.5,2.89,90.9,3,5,9,1
O=C([O-])c1ccccc1C(=O)O,0,0,12,165.12,-0.25,77.43,1,3,2,1
CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,0,0,10,446.67,7.99,52.6,0,4,14,1
CCc1cc(OC)c(C[C@H](C)N)cc1OC,0,0,11,223.32,2.16,44.48,1,3,5,1
CCc1cc(OC)c(C[C@@H](C)N)cc1OC,0,0,8,223.32,2.16,44.48,1,3,5,1
COc1ccc(OC)c(CC(C)N)c1,0,0,12,195.26,1.59,44.48,1,3,4,1
COc1cc(C[C@@H](C)N)c(OC)cc1C,0,0,9,209.29,1.9,44.48,1,3,4,1
CC=Cc1ccc(OC)cc1,0,0,12,148.2,2.73,9.23,0,1,2,1
C/C=C/c1ccc(OC)cc1,0,0,12,148.2,2.73,9.23,0,1,2,1
NNCCc1ccccc1,1,4,11,136.2,0.69,38.05,2,2,3,1
NNc1ccccc1,1,3,11,108.14,0.97,38.05,2,2,1,1
CNC[C@H](O)c1cccc(O)c1,0,0,12,167.21,0.65,52.49,3,3,3,1
Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O,0,0,12,253.26,-0.24,134.76,3,5,2,1
COc1ccc(N)c([N+](=O)[O-])c1,0,0,11,168.15,1.19,78.39,1,4,2,1
Nc1ccc(O)c(C(=O)O)c1,1,1,12,153.14,0.67,83.55,3,3,1,1
COc1cccc(OC)c1C(=O)O,0,0,12,182.17,1.4,55.76,1,3,3,1
O=C(O)C(=O)Cc1ccccc1,1,1,10,164.16,0.88,54.37,1,2,3,1
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,1,1,10,320.37,3.54,44.76,0,6,7,1
CC(Cc1ccccc1)NCCCCl,0,0,2,211.74,2.84,12.03,1,1,6,1
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,0,0,1,250.3,0.45,67.43,2,3,6,1
Brc1ccccc1,0,0,12,157.01,2.45,0.0,0,0,0,1
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,0,0,2,612.91,1.18,98.33,2,4,3,1
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0,0,12,214.65,2.58,46.53,1,2,3,1
CC=CC(=O)N(CC)c1ccccc1C,0,0,12,203.29,2.92,20.31,0,1,3,1
CC(C)CC(O)Cc1ccccc1,0,0,11,178.28,2.64,20.23,1,1,4,1
CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,1,1,11,267.54,3.66,26.3,0,2,2,1
C/C=C\c1ccc(OCC)c(O)c1,0,0,10,178.23,2.82,29.46,1,2,3,1
CCOC(=O)c1ccccc1N,0,0,12,165.19,1.45,52.32,1,3,2,1
CCNc1ccccc1,0,0,12,121.18,2.12,12.03,1,1,2,1
CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1,1,3,11,228.25,1.3,85.16,0,5,3,1
O=C(O)c1ccc([N+](=O)[O-])cc1,0,0,12,167.12,1.29,80.44,1,3,2,1
O=[N+]([O-])c1ccccc1,0,0,12,123.11,1.59,43.14,0,2,1,1
COc1ccccc1[N+](=O)[O-],0,0,12,153.14,1.6,52.37,0,3,2,1
Nc1ccc([N+](=O)[O-])cc1,0,0,10,138.13,1.18,69.16,1,3,1,1
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0,0,2,257.25,-1.76,148.07,7,7,5,1
Oc1c(Br)cc(Br)cc1Br,1,3,12,330.8,3.68,20.23,1,1,0,1
CCOC(=O)c1ccccc1O,0,0,12,166.18,1.57,46.53,1,3,2,1
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0,0,12,390.56,6.72,52.6,0,4,16,1
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,1,1,12,308.36,3.1,44.76,0,5,7,1
Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],0,0,12,194.19,-2.1,57.2,0,3,1,1
N=C(N)NS(=O)(=O)c1ccc(N)cc1,0,0,12,214.25,-0.56,122.06,4,4,2,1
Cc1cc(Br)ccc1NC(=O)CCl,1,4,6,262.53,2.93,29.1,1,1,2,1
CCCOC(=O)c1ccc(N)cc1,0,0,10,179.22,1.84,52.32,1,3,3,1
COc1cc(S(N)(=O)=O)cc(C(=O)O)c1OC,0,0,2,261.25,0.05,115.92,2,5,4,1
CCCCCC(C=O)=Cc1ccccc1,1,1,12,202.3,3.85,17.07,0,1,6,1
COc1ccc(C)cc1[N+](=O)[O-],0,0,12,167.16,1.91,52.37,0,3,2,1
Oc1cc[c]([Hg][Cl])cc1,1,4,6,329.15,1.25,20.23,1,1,1,1
COC(=O)c1cc(Cl)cc(Cl)c1,0,0,12,205.04,2.78,26.3,0,2,1,1
Cc1cccc(NC(=S)N(C)C)c1,0,0,8,194.3,2.25,15.27,1,1,1,1
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,1,2,5,304.54,6.18,0.0,0,0,13,1
Oc1c(Cl)cc(Cl)cc1Cl,1,2,11,197.45,3.35,20.23,1,1,0,1
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,1,1,11,269.51,3.5,46.53,1,2,3,1
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,1,1,11,255.48,3.11,46.53,1,2,3,1
O=C(Cl)c1ccccc1,0,0,12,140.57,2.07,17.07,0,1,1,1
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,0,0,11,267.32,3.44,56.79,1,4,6,1
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,1,2,11,342.88,5.42,18.46,0,5,8,1
O=S(=O)([O-])c1cccc(S(=O)(=O)[O-])c1,0,0,10,236.23,-0.51,114.4,0,6,2,1
O=C([O-])c1cccc([N+](=O)[O-])c1,0,0,12,166.11,-0.04,83.27,0,4,2,1
Cc1ccc(N)c([N+](=O)[O-])c1,1,1,12,152.15,1.49,69.16,1,3,1,1
Cc1ccc([N+](=O)[O-])c(N)c1,0,0,11,152.15,1.49,69.16,1,3,1,1
CNc1ccc([N+](=O)[O-])cc1,1,1,7,152.15,1.64,55.17,1,3,2,1
C=CCOC(=O)c1ccccc1C(=O)OCC=C,1,1,12,246.26,2.37,52.6,0,4,6,1
Oc1cccc(O)c1O,1,5,12,126.11,0.8,60.69,3,3,0,1
COC(=O)c1cc(Cl)ccc1OC,0,0,2,200.62,2.14,35.53,0,3,2,1
COc1ccc(C)cc1,0,0,11,122.17,2.0,9.23,0,1,1,1
CCc1ccc(CC)cc1,0,0,12,134.22,2.81,0.0,0,0,2,1
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1,2,9,527.61,2.4,170.9,4,8,17,1
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,1,1,6,332.6,6.96,0.0,0,0,15,1
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],1,3,12,281.31,3.72,98.31,1,5,6,1
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0,0,12,250.34,4.95,0.0,0,0,0,1
O=C(O)c1ccccc1OP(=O)(O)O,0,0,12,218.1,0.86,104.06,3,3,3,1
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,1,1,11,308.42,2.95,64.79,1,5,10,1
NC(=O)OCCCc1ccccc1,0,0,12,179.22,1.71,52.32,1,2,4,1
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0,0,12,613.92,3.12,95.5,3,3,3,1
Cc1cccc(Br)c1,0,0,11,171.04,2.76,0.0,0,0,0,1
BrCc1ccccc1,0,0,11,171.04,2.58,0.0,0,0,1,1
O=Cc1ccc(O)c(O)c1O,1,2,2,154.12,0.62,77.76,3,4,1,1
COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],1,3,10,304.31,3.15,73.63,1,5,6,1
CCOC(=O)C(Br)c1ccccc1,0,0,11,243.1,2.69,26.3,0,2,3,1
N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,0,0,12,432.98,1.56,83.55,3,3,3,1
CC(C)c1ccc(CO)cc1,1,2,12,150.22,2.3,20.23,1,1,2,1
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,0,0,10,306.47,3.85,26.3,0,2,9,1
CC(C)NCC(O)c1ccc(N)c(C#N)c1,0,0,12,219.29,1.17,82.07,3,4,4,1
NP(N)(=O)NC(=O)c1ccc(F)cc1,0,0,11,217.14,0.58,98.21,3,2,2,1
COc1ccc([N+](=O)[O-])cc1N,1,1,12,168.15,1.19,78.39,1,4,2,1
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0,0,11,344.25,2.11,67.59,2,4,7,1
COC(=O)c1ccc(C(=O)OC)cc1,0,0,12,194.19,1.26,52.6,0,4,2,1
NC(=O)NC(=O)Cc1ccccc1,1,1,12,178.19,0.42,72.19,2,2,2,1
O=[N+]([O-])c1cccc(Cl)c1,0,0,12,157.56,2.25,43.14,0,2,1,1
CC(C)c1ccc(C=O)cc1,0,0,12,148.2,2.62,17.07,0,1,2,1
CCc1ccc(O)cc1,0,0,12,122.17,1.95,20.23,1,1,1,1
O=C(O)C=Cc1ccc(O)c(O)c1,1,1,11,180.16,1.2,77.76,3,3,2,1
CCOC(=O)c1ccccc1,0,0,11,150.18,1.86,26.3,0,2,2,1
CC(C)CCOC(=O)C=Cc1ccccc1,1,1,11,218.3,3.29,26.3,0,2,5,1
CCCCC(O)c1ccccc1,1,1,10,164.25,2.91,20.23,1,1,4,1
[Cl][Hg][c]1ccccc1,1,5,6,313.15,1.55,0.0,0,0,1,1
O=Cc1ccccc1O,0,0,11,122.12,1.2,37.3,1,2,1,1
Cc1ccc(NC(N)=O)cc1,0,0,12,150.18,1.49,55.12,2,1,1,1
Cc1ccccc1,0,0,11,92.14,2.0,0.0,0,0,0,1
Cc1ccc(N=C=O)cc1N=C=O,1,5,12,174.16,1.93,58.86,0,4,2,1
Cc1ccccc1S(N)(=O)=O,0,0,11,171.22,0.64,60.16,1,2,1,1
CCOc1ccccc1OCC,0,0,12,166.22,2.48,18.46,0,2,4,1
Cc1cc(Cl)ccc1N=CN(C)C,0,0,11,196.68,2.87,15.6,0,1,2,1
CCCCCCCCCCCc1ccccc1,0,0,12,232.41,5.76,0.0,0,0,10,1
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,1,2,12,291.26,3.27,70.83,0,6,7,1
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,0,11,280.37,4.96,9.23,0,1,1,1
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1,11,295.34,4.86,43.14,0,2,1,1
Nc1ccc(C(=O)O)cc1,0,0,12,137.14,0.97,63.32,2,2,1,1
COc1ccc(OC)c(C[C@H](C)N)c1,0,0,10,195.26,1.59,44.48,1,3,4,1
CCCCCCc1ccc(O)cc1O,1,3,12,194.27,3.22,40.46,2,2,5,1
CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,0,0,9,388.07,5.43,52.6,0,4,6,1
NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O,0,0,12,267.24,0.73,135.56,3,5,7,1
Cc1ccc(Cl)c(N)c1Cl,0,0,10,176.05,2.88,26.02,1,1,0,1
COCc1ccc(COC)cc1,0,0,12,166.22,1.98,18.46,0,2,4,1
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,0,0,12,233.2,-0.08,137.92,4,5,2,1
OCCc1ccccc1,1,1,12,122.17,1.22,20.23,1,1,2,1
COC(=O)c1ccccc1C(=O)OC,0,0,12,194.19,1.26,52.6,0,4,2,1
NC(Cc1ccc(F)cc1)C(=O)O,0,0,12,183.18,0.78,63.32,2,2,3,1
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,1,2,7,186.1,1.64,86.28,0,4,2,1
O=C(Cl)c1ccccc1F,0,0,12,158.56,2.2,17.07,0,1,1,1
O=CNc1ccccc1,0,0,12,121.14,1.25,29.1,1,1,2,1
CCCC(=O)c1ccccc1,0,0,11,148.2,2.67,17.07,0,1,3,1
N#Cc1ccccc1C#N,0,0,11,128.13,1.43,47.58,0,2,0,1
CC(=O)CCc1ccc(OC(C)=O)cc1,0,0,12,206.24,2.13,43.37,0,3,4,1
CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,0,0,12,546.79,9.24,78.9,0,6,24,1
Cc1ccc(C=O)cc1C,0,0,12,134.18,2.12,17.07,0,1,1,1
CC(C)NC(=O)c1ccccc1N,0,0,12,178.23,1.41,55.12,2,2,2,1
O=C(O)CONC(=O)c1ccccc1,0,0,12,195.17,0.43,75.63,2,3,4,1
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,0,0,12,253.74,2.21,83.79,5,2,2,1
Fc1ccc(Br)cc1,0,0,12,175.0,2.59,0.0,0,0,0,1
CN(C)c1cccc(O)c1,1,2,11,137.18,1.46,23.47,1,2,1,1
CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,1,1,11,236.3,0.81,79.51,3,3,3,1
Nc1ccc(C(=O)NCC(=O)O)cc1,0,0,12,194.19,0.08,92.42,3,3,3,1
CC(=O)Oc1cccc(O)c1,0,0,12,152.15,1.32,46.53,1,3,1,1
CO[Si](CCCNc1ccccc1)(OC)OC,0,0,10,255.39,2.37,39.72,1,4,8,1
C#CCN(C)Cc1ccccc1,0,0,12,159.23,1.75,3.24,0,1,3,1
NC(Cc1ccccc1)C(=O)O,0,0,8,165.19,0.64,63.32,2,2,3,1
OCCOc1cccc(OCCO)c1,0,0,12,198.22,0.43,58.92,2,4,6,1
CC(=O)OCCc1ccccc1,0,0,12,164.2,1.79,26.3,0,2,3,1
CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,1,2,10,236.35,3.48,40.46,2,2,1,1
Cc1ccc(O)c(C(C)(C)C)c1,0,0,8,164.25,3.0,20.23,1,1,0,1
COc1ccc(O)c(C(C)(C)C)c1,1,1,12,180.25,2.7,29.46,1,2,1,1
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,1,12,220.36,4.3,20.23,1,1,0,1
O=C(O)Cc1ccc(Cl)cc1Cl,0,0,12,205.04,2.62,37.3,1,1,2,1
OCc1ccc(Cl)cc1Cl,0,0,12,177.03,2.49,20.23,1,1,1,1
Nc1c(Cl)cc(Cl)cc1[N+](=O)[O-],1,2,11,207.02,2.48,69.16,1,3,1,1
N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,3,6,225.18,2.08,110.07,0,6,3,1
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0,0,12,198.13,1.51,95.51,0,5,3,1
CCOC(=O)c1ccc(N)cc1,0,0,9,165.19,1.45,52.32,1,3,2,1
CCNCC(O)c1cccc(O)c1,0,0,10,181.23,1.04,52.49,3,3,4,1
Cc1ccc(O)c([N+](=O)[O-])c1,0,0,12,153.14,1.61,63.37,1,3,1,1
CC(=O)CC(=O)Nc1ccccc1C,0,0,12,191.23,1.91,46.17,1,2,3,1
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,0,0,2,183.21,0.48,86.71,4,4,2,1
CNC(C)C(O)c1ccc(O)cc1,0,0,10,181.23,1.03,52.49,3,3,3,1
O=[N+]([O-])c1ccc(F)cc1F,0,0,10,159.09,1.87,43.14,0,2,1,1
Cc1cc(Cl)ccc1OCCCC(=O)O,0,0,11,228.67,2.89,46.53,1,2,5,1
Cc1cc(Cl)ccc1OC(C)C(=O)O,0,0,12,214.65,2.5,46.53,1,2,3,1
Cc1cc(Cl)ccc1OCC(=O)O,0,0,11,200.62,2.11,46.53,1,2,3,1
S=C=NCCc1ccccc1,1,3,7,163.25,2.33,12.36,0,2,3,1
C=CCOC(=O)c1ccccc1N,0,0,11,177.2,1.61,52.32,1,3,3,1
Oc1ccccc1,0,0,12,94.11,1.39,20.23,1,1,0,1
CN(C)N=Nc1ccccc1,0,0,12,149.2,2.25,27.96,0,2,2,1
S=C=Nc1ccccc1,1,2,10,135.19,2.42,12.36,0,2,1,1
CC(C)Cc1ccccc1,0,0,12,134.22,2.89,0.0,0,0,2,1
CCCCCCC(=O)c1ccccc1,0,0,10,190.29,3.84,17.07,0,1,6,1
Cc1ccc(S)cc1,0,0,11,124.21,2.28,0.0,1,1,0,1
CCCCc1ccc(Cl)cc1,0,0,11,168.67,3.68,0.0,0,0,3,1
CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,1,2,5,338.44,4.88,86.99,3,5,12,1
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,0,0,10,312.84,5.34,0.0,0,0,0,1
O=C(O)c1ccccc1O,0,0,12,138.12,1.09,57.53,2,2,1,1
CCNS(=O)(=O)c1ccc(C)cc1,0,0,12,199.28,1.29,46.17,1,2,3,1
CCc1ccccc1O,0,0,12,122.17,1.95,20.23,1,1,1,1
Cc1ccccc1OCC(O)CO,1,1,11,182.22,0.73,49.69,2,3,4,1
O=Cc1cccc([N+](=O)[O-])c1,0,0,12,151.12,1.41,60.21,0,3,2,1
CCN(CC)CCOc1ccccc1OC,0,0,10,223.32,2.42,21.7,0,3,7,1
N#CC(C#N)=NNc1cccc(Cl)c1,1,3,5,204.62,2.16,71.97,1,4,2,1
Cc1cccc(O)c1,0,0,12,108.14,1.7,20.23,1,1,0,1
COC(=O)c1cccc(C(=O)OC)c1,0,0,12,194.19,1.26,52.6,0,4,2,1
CC(C(=O)c1ccccc1)N(C)C,0,0,2,177.25,1.82,20.31,0,2,3,1
CCCC(=O)OCc1ccccc1,0,0,12,178.23,2.53,26.3,0,2,4,1
CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,0,0,12,588.87,9.98,78.9,0,6,24,1
COc1ccccc1/C=C/C=O,0,0,11,162.19,1.91,26.3,0,2,3,1
Cc1ccc(C)c(S(=O)(=O)O)c1,0,0,12,186.23,1.55,54.37,1,2,1,1
O=Cc1ccccc1S(=O)(=O)[O-],0,0,12,185.18,0.4,74.27,0,4,2,1
Cc1cc(C)c(C)c(C)c1,0,0,10,134.22,2.92,0.0,0,0,0,1
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,1,2,12,277.41,4.13,29.54,0,3,8,1
O=C(Cl)c1ccc(C(=O)Cl)cc1,0,0,12,203.02,2.44,34.14,0,2,2,1
CCCCCCCCc1ccc(O)cc1,1,2,9,206.33,4.3,20.23,1,1,7,1
CCOc1ccc(NC(=O)CC(C)=O)cc1,1,1,12,221.26,2.0,55.4,1,3,5,1
CC(O)C(=O)[O][Hg][c]1ccccc1,1,5,6,366.77,0.23,46.53,1,3,3,1
Cc1ccc(N)cc1S(=O)(=O)O,0,0,11,187.22,0.82,80.39,2,3,1,1
COC(=O)COc1ccc(Cl)cc1Cl,0,0,12,235.07,2.55,35.53,0,3,3,1
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,1,3,6,202.55,2.16,86.28,0,4,2,1
Cc1cc(O)ccc1N,1,3,9,123.15,1.28,46.25,2,2,0,1
Cc1cccc(O)c1N,1,3,10,123.16,1.28,46.25,2,2,0,1
Cc1cccc(S(=O)(=O)[O-])c1C,0,0,11,185.22,1.21,57.2,0,3,1,1
CC(C)CCOC(=O)c1ccc(N(C)C)cc1,1,2,10,235.33,2.96,29.54,0,3,5,1
Oc1cc(O)cc(O)c1,0,0,10,126.11,0.8,60.69,3,3,0,1
CC(C)CCOC(=O)c1ccccc1,0,0,12,192.26,2.89,26.3,0,2,4,1
Cc1cc(C)c(C)c(O)c1,1,1,12,136.19,2.32,20.23,1,1,0,1
CC(C)COC(=O)c1ccccc1O,0,0,12,194.23,2.21,46.53,1,3,3,1
CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,1,1,12,630.95,11.15,78.9,0,6,27,1
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,1,2,6,365.96,5.6,44.76,0,4,5,1
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1,1,1,2,458.41,3.83,89.54,1,4,14,1
CC(=O)c1ccc(O)cc1,0,0,12,136.15,1.59,37.3,1,2,1,1
CCOc1ccc(O)cc1,0,0,9,138.17,1.79,29.46,1,2,2,1
CCSCc1ccccc1OC(=O)NC,0,0,10,225.31,2.66,38.33,1,3,4,1
N#CCc1ccccc1,0,0,12,117.15,1.75,23.79,0,1,1,1
N#Cc1ccccc1,0,0,11,103.12,1.56,23.79,0,1,0,1
CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0,0,10,777.09,-1.38,179.66,7,8,10,1
O=C(CBr)OCc1ccccc1,0,0,10,229.07,2.12,26.3,0,2,3,1
CCCCCc1ccc(Cl)cc1,0,0,12,182.69,4.07,0.0,0,0,4,1
COC(=O)c1ccccc1C,0,0,12,150.18,1.78,26.3,0,2,1,1
CC(C)(C)C(=O)c1ccccc1,1,1,10,162.23,2.92,17.07,0,1,1,1
CCOC(=O)c1ccc(C)cc1,0,0,12,164.2,2.17,26.3,0,2,2,1
Cc1cc(C)cc(N)c1,0,0,10,121.18,1.89,26.02,1,1,0,1
Cc1ccc(S(=O)(=O)[O-])cc1C,0,0,12,185.22,1.21,57.2,0,3,1,1
Cc1cccc(C)c1N,0,0,12,121.18,1.89,26.02,1,1,0,1
Cc1ccc(C)c(N)c1,1,1,10,121.18,1.89,26.02,1,1,0,1
Cc1cccc(N)c1C,0,0,11,121.18,1.89,26.02,1,1,0,1
CC=Cc1ccc(O)c(OC)c1,0,0,6,164.2,2.43,29.46,1,2,2,1
O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,1,1,11,270.09,1.68,74.68,1,3,3,1
CCCCOC(=O)c1ccc(N)cc1,1,3,11,193.25,2.23,52.32,1,3,4,1
CCNCC.O=S(=O)(O)c1cc(O)ccc1O,0,0,10,263.31,0.96,106.86,4,5,3,1
COc1ccc(C=O)cc1,0,0,12,136.15,1.51,26.3,0,2,2,1
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1,3,11,301.13,4.2,27.69,0,4,4,1
CCC(C)Nc1ccc(NC(C)CC)cc1,1,2,3,220.36,4.11,24.06,2,2,6,1
COC(=O)c1ccc(C(=O)O)cc1,0,0,12,180.16,1.17,63.6,1,3,2,1
ClP(Cl)c1ccccc1,0,0,12,178.99,3.1,0.0,0,0,1,1
Cc1c(O)cccc1O,0,0,11,124.14,1.41,40.46,2,2,0,1
COC(=O)c1ccccc1,0,0,12,136.15,1.47,26.3,0,2,1,1
Cc1ccc(CO)cc1,0,0,12,122.17,1.49,20.23,1,1,1,1
N#Cc1ccccc1O,1,1,12,119.12,1.26,44.02,1,2,0,1
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,1,1,4,360.65,7.74,0.0,0,0,17,1
CC(C)(N)Cc1ccc(Cl)cc1,0,0,11,183.68,2.62,26.02,1,1,2,1
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,0,0,12,312.84,4.79,35.53,0,3,9,1
Cc1cccc(O)c1C,0,0,12,122.17,2.01,20.23,1,1,0,1
Cc1ccc(C)c(O)c1,0,0,12,122.17,2.01,20.23,1,1,0,1
Cc1cc(C)cc(O)c1,0,0,12,122.17,2.01,20.23,1,1,0,1
CN(C)c1ccc(N)cc1,1,5,10,136.2,1.33,29.26,1,2,1,1
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1,1,4,337.57,5.56,32.26,2,3,12,1
O=Cc1ccccc1Cl,0,0,11,140.57,2.15,17.07,0,1,1,1
Nc1cccc(Cl)c1,0,0,12,127.57,1.92,26.02,1,1,0,1
CCOc1ccc(N)c([N+](=O)[O-])c1,0,0,12,182.18,1.58,78.39,1,4,3,1
CC(=O)Nc1ccccc1O,1,2,12,151.16,1.35,49.33,2,2,1,1
CC(=O)Nc1cccc(O)c1,0,0,12,151.16,1.35,49.33,2,2,1,1
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,0,0,12,336.38,3.14,78.9,0,6,10,1
